DateTime,EndDateTime,DeviceId,Aggregation,AppName,AppPublisher
"9/19/2023 12:00:00 AM +00:00","9/19/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/18/2023 12:00:00 AM +00:00","9/18/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/17/2023 12:00:00 AM +00:00","9/17/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/16/2023 12:00:00 AM +00:00","9/16/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/15/2023 12:00:00 AM +00:00","9/15/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/14/2023 12:00:00 AM +00:00","9/14/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"9/14/2023 12:00:00 AM +00:00","9/14/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/13/2023 12:00:00 AM +00:00","9/13/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/12/2023 12:00:00 AM +00:00","9/12/2023 11:59:59 PM +00:00",,Daily,Microsoft Edge,Microsoft Corporation
"9/12/2023 12:00:00 AM +00:00","9/12/2023 11:59:59 PM +00:00",,Daily,Microsoft Outlook,Microsoft Corporation
"9/12/2023 12:00:00 AM +00:00","9/12/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"9/12/2023 12:00:00 AM +00:00","9/12/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/12/2023 12:00:00 AM +00:00","9/12/2023 11:59:59 PM +00:00",,Daily,Office Shared Components,Microsoft Corporation
"9/11/2023 12:00:00 AM +00:00","9/11/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"9/11/2023 12:00:00 AM +00:00","9/11/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/10/2023 12:00:00 AM +00:00","9/10/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/9/2023 12:00:00 AM +00:00","9/9/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/8/2023 12:00:00 AM +00:00","9/8/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/7/2023 12:00:00 AM +00:00","9/7/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/6/2023 12:00:00 AM +00:00","9/6/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/5/2023 12:00:00 AM +00:00","9/5/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"9/5/2023 12:00:00 AM +00:00","9/5/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/4/2023 12:00:00 AM +00:00","9/4/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/3/2023 12:00:00 AM +00:00","9/3/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/2/2023 12:00:00 AM +00:00","9/2/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"9/1/2023 12:00:00 AM +00:00","9/1/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/31/2023 12:00:00 AM +00:00","8/31/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/30/2023 12:00:00 AM +00:00","8/30/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/29/2023 12:00:00 AM +00:00","8/29/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/28/2023 12:00:00 AM +00:00","8/28/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"8/28/2023 12:00:00 AM +00:00","8/28/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"8/28/2023 12:00:00 AM +00:00","8/28/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/27/2023 12:00:00 AM +00:00","8/27/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/26/2023 12:00:00 AM +00:00","8/26/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/25/2023 12:00:00 AM +00:00","8/25/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/24/2023 12:00:00 AM +00:00","8/24/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/23/2023 12:00:00 AM +00:00","8/23/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/22/2023 12:00:00 AM +00:00","8/22/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/21/2023 12:00:00 AM +00:00","8/21/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/20/2023 12:00:00 AM +00:00","8/20/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/19/2023 12:00:00 AM +00:00","8/19/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/18/2023 12:00:00 AM +00:00","8/18/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/17/2023 12:00:00 AM +00:00","8/17/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/17/2023 12:00:00 AM +00:00","8/17/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"8/16/2023 12:00:00 AM +00:00","8/16/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/15/2023 12:00:00 AM +00:00","8/15/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/14/2023 12:00:00 AM +00:00","8/14/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/13/2023 12:00:00 AM +00:00","8/13/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/12/2023 12:00:00 AM +00:00","8/12/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/11/2023 12:00:00 AM +00:00","8/11/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/11/2023 12:00:00 AM +00:00","8/11/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"8/10/2023 12:00:00 AM +00:00","8/10/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/9/2023 12:00:00 AM +00:00","8/9/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/8/2023 12:00:00 AM +00:00","8/8/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/8/2023 12:00:00 AM +00:00","8/8/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"8/7/2023 12:00:00 AM +00:00","8/7/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"8/7/2023 12:00:00 AM +00:00","8/7/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/6/2023 12:00:00 AM +00:00","8/6/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/5/2023 12:00:00 AM +00:00","8/5/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/4/2023 12:00:00 AM +00:00","8/4/2023 11:59:59 PM +00:00",,Daily,Microsoft Sticky Notes,Microsoft Corporation
"8/4/2023 12:00:00 AM +00:00","8/4/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/3/2023 12:00:00 AM +00:00","8/3/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/2/2023 12:00:00 AM +00:00","8/2/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"8/1/2023 12:00:00 AM +00:00","8/1/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/31/2023 12:00:00 AM +00:00","7/31/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/30/2023 12:00:00 AM +00:00","7/30/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/29/2023 12:00:00 AM +00:00","7/29/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/28/2023 12:00:00 AM +00:00","7/28/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/27/2023 12:00:00 AM +00:00","7/27/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/26/2023 12:00:00 AM +00:00","7/26/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/25/2023 12:00:00 AM +00:00","7/25/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/24/2023 12:00:00 AM +00:00","7/24/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/23/2023 12:00:00 AM +00:00","7/23/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/22/2023 12:00:00 AM +00:00","7/22/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/21/2023 12:00:00 AM +00:00","7/21/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/20/2023 12:00:00 AM +00:00","7/20/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/19/2023 12:00:00 AM +00:00","7/19/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/18/2023 12:00:00 AM +00:00","7/18/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"7/18/2023 12:00:00 AM +00:00","7/18/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"7/18/2023 12:00:00 AM +00:00","7/18/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/17/2023 12:00:00 AM +00:00","7/17/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/16/2023 12:00:00 AM +00:00","7/16/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/15/2023 12:00:00 AM +00:00","7/15/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/14/2023 12:00:00 AM +00:00","7/14/2023 11:59:59 PM +00:00",,Daily,Microsoft Edge,Microsoft Corporation
"7/14/2023 12:00:00 AM +00:00","7/14/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"7/14/2023 12:00:00 AM +00:00","7/14/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/13/2023 12:00:00 AM +00:00","7/13/2023 11:59:59 PM +00:00",,Daily,Microsoft Edge,Microsoft Corporation
"7/13/2023 12:00:00 AM +00:00","7/13/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/12/2023 12:00:00 AM +00:00","7/12/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/11/2023 12:00:00 AM +00:00","7/11/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/10/2023 12:00:00 AM +00:00","7/10/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/9/2023 12:00:00 AM +00:00","7/9/2023 11:59:59 PM +00:00",,Daily,Microsoft Edge,Microsoft Corporation
"7/9/2023 12:00:00 AM +00:00","7/9/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"7/9/2023 12:00:00 AM +00:00","7/9/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/8/2023 12:00:00 AM +00:00","7/8/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/7/2023 12:00:00 AM +00:00","7/7/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/6/2023 12:00:00 AM +00:00","7/6/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"7/6/2023 12:00:00 AM +00:00","7/6/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/5/2023 12:00:00 AM +00:00","7/5/2023 11:59:59 PM +00:00",,Daily,Office Shared Components,Microsoft Corporation
"7/5/2023 12:00:00 AM +00:00","7/5/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/5/2023 12:00:00 AM +00:00","7/5/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"7/5/2023 12:00:00 AM +00:00","7/5/2023 11:59:59 PM +00:00",,Daily,account.microsoft.com,Microsoft Corporation
"7/4/2023 12:00:00 AM +00:00","7/4/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/3/2023 12:00:00 AM +00:00","7/3/2023 11:59:59 PM +00:00",,Daily,Office Shared Components,Microsoft Corporation
"7/3/2023 12:00:00 AM +00:00","7/3/2023 11:59:59 PM +00:00",,Daily,Microsoft Outlook,Microsoft Corporation
"7/3/2023 12:00:00 AM +00:00","7/3/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"7/3/2023 12:00:00 AM +00:00","7/3/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"7/3/2023 12:00:00 AM +00:00","7/3/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/3/2023 12:00:00 AM +00:00","7/3/2023 11:59:59 PM +00:00",,Daily,account.microsoft.com,Microsoft Corporation
"7/2/2023 12:00:00 AM +00:00","7/2/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"7/2/2023 12:00:00 AM +00:00","7/2/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"7/2/2023 12:00:00 AM +00:00","7/2/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"7/1/2023 12:00:00 AM +00:00","7/1/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/30/2023 12:00:00 AM +00:00","6/30/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/29/2023 12:00:00 AM +00:00","6/29/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/28/2023 12:00:00 AM +00:00","6/28/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/28/2023 12:00:00 AM +00:00","6/28/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"6/27/2023 12:00:00 AM +00:00","6/27/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/26/2023 12:00:00 AM +00:00","6/26/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/25/2023 12:00:00 AM +00:00","6/25/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/24/2023 12:00:00 AM +00:00","6/24/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/23/2023 12:00:00 AM +00:00","6/23/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/22/2023 12:00:00 AM +00:00","6/22/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/21/2023 12:00:00 AM +00:00","6/21/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/20/2023 12:00:00 AM +00:00","6/20/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/19/2023 12:00:00 AM +00:00","6/19/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/19/2023 12:00:00 AM +00:00","6/19/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"6/18/2023 12:00:00 AM +00:00","6/18/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/17/2023 12:00:00 AM +00:00","6/17/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/16/2023 12:00:00 AM +00:00","6/16/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"6/16/2023 12:00:00 AM +00:00","6/16/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/15/2023 12:00:00 AM +00:00","6/15/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/14/2023 12:00:00 AM +00:00","6/14/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/13/2023 12:00:00 AM +00:00","6/13/2023 11:59:59 PM +00:00",,Daily,Office Shared Components,Microsoft Corporation
"6/13/2023 12:00:00 AM +00:00","6/13/2023 11:59:59 PM +00:00",,Daily,Bing,Microsoft Corporation
"6/13/2023 12:00:00 AM +00:00","6/13/2023 11:59:59 PM +00:00",,Daily,Microsoft Outlook,Microsoft Corporation
"6/13/2023 12:00:00 AM +00:00","6/13/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/12/2023 12:00:00 AM +00:00","6/12/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/11/2023 12:00:00 AM +00:00","6/11/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/10/2023 12:00:00 AM +00:00","6/10/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/9/2023 12:00:00 AM +00:00","6/9/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/8/2023 12:00:00 AM +00:00","6/8/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/7/2023 12:00:00 AM +00:00","6/7/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"6/7/2023 12:00:00 AM +00:00","6/7/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/6/2023 12:00:00 AM +00:00","6/6/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/5/2023 12:00:00 AM +00:00","6/5/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/4/2023 12:00:00 AM +00:00","6/4/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/3/2023 12:00:00 AM +00:00","6/3/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/2/2023 12:00:00 AM +00:00","6/2/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"6/1/2023 12:00:00 AM +00:00","6/1/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/31/2023 12:00:00 AM +00:00","5/31/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/30/2023 12:00:00 AM +00:00","5/30/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/29/2023 12:00:00 AM +00:00","5/29/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/28/2023 12:00:00 AM +00:00","5/28/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/27/2023 12:00:00 AM +00:00","5/27/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/26/2023 12:00:00 AM +00:00","5/26/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/25/2023 12:00:00 AM +00:00","5/25/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/24/2023 12:00:00 AM +00:00","5/24/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/23/2023 12:00:00 AM +00:00","5/23/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/22/2023 12:00:00 AM +00:00","5/22/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/21/2023 12:00:00 AM +00:00","5/21/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/20/2023 12:00:00 AM +00:00","5/20/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/19/2023 12:00:00 AM +00:00","5/19/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/18/2023 12:00:00 AM +00:00","5/18/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/17/2023 12:00:00 AM +00:00","5/17/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/16/2023 12:00:00 AM +00:00","5/16/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/15/2023 12:00:00 AM +00:00","5/15/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/14/2023 12:00:00 AM +00:00","5/14/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/13/2023 12:00:00 AM +00:00","5/13/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/12/2023 12:00:00 AM +00:00","5/12/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/11/2023 12:00:00 AM +00:00","5/11/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/10/2023 12:00:00 AM +00:00","5/10/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"5/10/2023 12:00:00 AM +00:00","5/10/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/9/2023 12:00:00 AM +00:00","5/9/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/8/2023 12:00:00 AM +00:00","5/8/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/7/2023 12:00:00 AM +00:00","5/7/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/6/2023 12:00:00 AM +00:00","5/6/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/5/2023 12:00:00 AM +00:00","5/5/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/4/2023 12:00:00 AM +00:00","5/4/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/3/2023 12:00:00 AM +00:00","5/3/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/2/2023 12:00:00 AM +00:00","5/2/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"5/1/2023 12:00:00 AM +00:00","5/1/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/30/2023 12:00:00 AM +00:00","4/30/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/29/2023 12:00:00 AM +00:00","4/29/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/28/2023 12:00:00 AM +00:00","4/28/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/27/2023 12:00:00 AM +00:00","4/27/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/26/2023 12:00:00 AM +00:00","4/26/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/25/2023 12:00:00 AM +00:00","4/25/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/24/2023 12:00:00 AM +00:00","4/24/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/23/2023 12:00:00 AM +00:00","4/23/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/22/2023 12:00:00 AM +00:00","4/22/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/21/2023 12:00:00 AM +00:00","4/21/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/20/2023 12:00:00 AM +00:00","4/20/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/19/2023 12:00:00 AM +00:00","4/19/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/18/2023 12:00:00 AM +00:00","4/18/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"4/18/2023 12:00:00 AM +00:00","4/18/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/17/2023 12:00:00 AM +00:00","4/17/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/17/2023 12:00:00 AM +00:00","4/17/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"4/16/2023 12:00:00 AM +00:00","4/16/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/16/2023 12:00:00 AM +00:00","4/16/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"4/15/2023 12:00:00 AM +00:00","4/15/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/14/2023 12:00:00 AM +00:00","4/14/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/13/2023 12:00:00 AM +00:00","4/13/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/12/2023 12:00:00 AM +00:00","4/12/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/11/2023 12:00:00 AM +00:00","4/11/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/10/2023 12:00:00 AM +00:00","4/10/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/9/2023 12:00:00 AM +00:00","4/9/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"4/9/2023 12:00:00 AM +00:00","4/9/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"4/9/2023 12:00:00 AM +00:00","4/9/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/9/2023 12:00:00 AM +00:00","4/9/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"4/8/2023 12:00:00 AM +00:00","4/8/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/7/2023 12:00:00 AM +00:00","4/7/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/7/2023 12:00:00 AM +00:00","4/7/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"4/6/2023 12:00:00 AM +00:00","4/6/2023 11:59:59 PM +00:00",,Daily,Microsoft Excel,Microsoft Corporation
"4/6/2023 12:00:00 AM +00:00","4/6/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"4/6/2023 12:00:00 AM +00:00","4/6/2023 11:59:59 PM +00:00",,Daily,Microsoft Store,Microsoft Corporation
"4/6/2023 12:00:00 AM +00:00","4/6/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/5/2023 12:00:00 AM +00:00","4/5/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/4/2023 12:00:00 AM +00:00","4/4/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/3/2023 12:00:00 AM +00:00","4/3/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/2/2023 12:00:00 AM +00:00","4/2/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
"4/1/2023 12:00:00 AM +00:00","4/1/2023 11:59:59 PM +00:00",,Daily,Microsoft Word,Microsoft Corporation
"4/1/2023 12:00:00 AM +00:00","4/1/2023 11:59:59 PM +00:00",,Daily,OneDrive,Microsoft Corporation
